ta,rh,vel,met,clo,thermal_sensation,gender
35,49.8,1.25,1.1,0.42,0,female
28.1,85,1.25,1.1,0.4,-1,male
23.2,61.8,1.25,1.2,0.62,0,female
30.7,55.8,1.25,1.2,0.57,1,male
27.1,39.7,1.25,1.2,0.51,0,male
30.5,60.9,1.25,1.2,0.5,0,female
26,57.7,1.25,1.2,0.5,-1,male
26,57.7,1.25,1.2,0.5,0,male
32,68.3,1.25,1.2,0.49,3,male
26,57.7,1.25,1.2,0.3,-1,female
24.8,61.6,1.25,1.3,0.62,1,male
23.2,61.8,1.25,1.4,0.62,0,male
24.8,61.6,1.25,1.6,0.59,1,male
33,49.3,1.2544,0.767918089,0.20561931,0,male
30.3,46.3,1.2544,0.887372014,1.057,0,female
26.3,82.9,1.2544,1.006825939,0.49973211,-1,male
25.6,52.5,1.26,1.1,0.62,0,male
28.8,84.1,1.26,1.1,0.25,-1,male
32.9,76.6,1.26,1.1,0.2,0,female
30.4,70.4,1.26,1.2,0.49,1,male
29.9,64.3,1.26,1.33,0.57,0,female
25.3,66.8,1.26,1.4,0.78,-1,male
25.6,52.5,1.26,1.4,0.63,0,female
26.3,54.8,1.26,3.3,0.91,1,female
32.6,72.2,1.27,0.98,0.47,0,male
29.6,82.6,1.27,1.1,0.42,0,female
30.5,63.7,1.27,1.2,0.5,0,female
30.3,57,1.27,1.2,0.25,0,female
28.5,55.1,1.27,1.33,0.57,-1,female
24.8,58.7,1.27,1.6,0.57,1,female
24.8,58.7,1.27,1.9,0.52,0,female
31.4,60.2,1.28,0.9,0.44,1,female
26.6,85.1,1.28,1,0.82,-1,female
28.4,74.9,1.28,1,0.57,-1,female
31.8,69.3,1.28,1,0.34,0,male
29.3,70.9,1.28,1,0.27,1,male
30.3,66.3,1.28,1,0.2,1,male
26.8,73.86767876,1.28,1.058020478,0.61264,1,male
31.5,78,1.28,1.1,0.78,0,female
29.5,81,1.28,1.1,0.7,0,male
30.1,77.7,1.28,1.1,0.633418,1,female
30.2,75.8,1.28,1.1,0.414998,2,female
29.6,70.4,1.28,1.1,0.4,0,male
29.9,71.3,1.28,1.1,0.34,0,male
31.1,64.6,1.28,1.2,0.57,0,male
29.9,73.8,1.28,1.2,0.55,2,male
24.1,62.7,1.28,1.2,0.5,0,female
24.1,62.7,1.28,1.2,0.5,0,female
24.1,62.7,1.28,1.2,0.5,0,female
24.1,62.7,1.28,1.2,0.5,0,female
24.1,62.7,1.28,1.2,0.5,0,female
29.9,60.9,1.28,1.2,0.48,1,male
31.8,67.5,1.28,1.2,0.32,1,male
24.1,62.7,1.28,1.2,0.3,0,female
24.1,62.7,1.28,1.2,0.3,0,female
24.1,62.7,1.28,1.2,0.3,0,female
26.8,79.8,1.28,1.3,0.53,0,male
28.7,72.5,1.29,1,0.4,-1,male
30.5,44.8,1.29,1,0.4,1,male
33.1,65.8,1.29,1,0.37,0,female
29.4,76,1.29,1.1,0.77,0,male
35.8,50.4,1.29,1.1,0.63,3,female
29.5,78.6,1.29,1.1,0.59,0,female
31.6,71.2,1.29,1.1,0.59,0,male
27.9,85.2,1.29,1.4,0.25,0,male
28.4,74.6,1.29,1.53,0.59,0,male
32.8,34.5,1.2996,0.767918089,1.057,2,female
26.5,59.1,1.2996,0.767918089,0.57830144,-3,male
28.2,48,1.2996,0.887372014,0.60144084,0,male
32.6,69.3,1.2996,1.126279863,0.62363,2,female
29.1,80,1.3,0.7,0.56,-1,female
30.8,33.1,1.3,0.8,0.19,0,male
28.8,59,1.3,1,0.97,-2,female
28.2,45,1.3,1,0.84,-2,female
30.9,75,1.3,1,0.73,0,female
28.8,59,1.3,1,0.72,3,male
28.8,59,1.3,1,0.72,-1,male
28.8,59,1.3,1,0.72,-1,male
28.2,45,1.3,1,0.72,2,male
28.2,45,1.3,1,0.7,0,male
28.2,45,1.3,1,0.64,0,male
26.4,65.8,1.3,1,0.57,0,female
35.6,38.4,1.3,1,0.54,2,male
30.5,41.8,1.3,1,0.54,2,male
25.8,62.5,1.3,1,0.5,2,male
25.4,62,1.3,1,0.5,0,male
25.2,61.8,1.3,1,0.5,0,male
25.8,66.7,1.3,1,0.44,0,male
25.2,59.7,1.3,1,0.44,0,male
25.1,60.7,1.3,1,0.44,0,male
26.7,82,1.3,1,0.4,-2,male
31,65.9,1.3,1,0.35,2,male
27.2,83.6,1.3,1,0.27,1,male
26.3,82.2,1.3,1,0.27,1,male
25.2,74.4,1.3,1,0.27,1,male
29.9,74.5,1.3,1,0.18,0,female
33.5,65.2,1.3,1,0.09,-1,male
31.5,84,1.3,1.08,0.51,0,female
34.6,47.2,1.3,1.1,0.58,3,male
32.1,72.3,1.3,1.1,0.53,1,female
32.9,65.6,1.3,1.1,0.33,0,female
28.8,76.2,1.3,1.1,0.3,-1,female
23.2,39.7,1.3,1.2,1.03,0,male
25.8,53.8,1.3,1.2,0.58,2,female
28.4,46,1.3,1.2,0.57,2,male
30.2,79.8,1.3,1.2,0.54,1,male
28.9,54.8,1.3,1.43,0.63,1,female
30.2,84.7,1.3,1.48,0.4,1,female
20.8,54.2,1.308539202,0.767918089,0.73419731,0,male
20.8,46.3,1.308539202,0.887372014,0.73419731,0,male
20.3,22.3,1.308539202,1.006825939,1.58782275,-1,male
16.2,40.6,1.308539202,1.006825939,1.0418,-3,male
15.1,51.8,1.308539202,1.126279863,0.98538624,-1,male
12.2,64,1.308539202,1.877133106,1.24892244,-3,male
12.2,64.4,1.308539202,1.877133106,1.24892244,-3,male
28.4,67,1.31,1,0.4,0,male
27.6,75.8,1.31,1.13,0.53,0,male
30.1,64.2,1.31,1.2,0.57,0,male
24.1,62.7,1.31,1.2,0.5,0,female
24.1,62.7,1.31,1.2,0.5,0,female
24.1,62.7,1.31,1.2,0.5,0,female
30.4,73.3,1.31,1.2,0.48,0,male
36.4,40.4,1.31,1.2,0.47,2,male
24.1,62.7,1.31,1.2,0.3,0,female
27.4,88.9,1.31,1.3,0.8,-1,female
32,67.4,1.31,1.3,0.6,0,male
31.3,74.6,1.31,1.4,0.52,0,female
31.4,77.9,1.31,1.8,1.22,1,female
31.1,82.5,1.31,1.8,0.61,1,female
29.29166667,36.70555556,1.314,1,0.39,-1,female
31.3125,25.475,1.314,1,0.39,2,male
27.25,13.92,1.314,1.2,0.39,0,female
31.5,28.53888889,1.314,1.2,0.39,1,male
27.5,33.34244444,1.314,1.4,0.39,1,female
29.5,23.84444444,1.314,3.8,0.39,0,female
31.6,70.5,1.32,1,0.51,0,male
29.7,21.7,1.32,1,0.36,1,female
27.5,67.6,1.32,1,0.3,-1,female
33.3,16.7,1.32,1,0.28,0,male
30.5,83.2,1.32,1.13,0.4,1,female
27.5,67.6,1.32,1.2,0.5,-1,male
27.5,67.6,1.32,1.2,0.5,0,male
27.5,67.6,1.32,1.2,0.5,-1,male
27.5,67.6,1.32,1.2,0.5,0,male
27.5,67.6,1.32,1.2,0.3,0,female
29.5,28.95277778,1.32484098,1.2,0.39,2,male
31,32.74244444,1.32495,3.8,0.39,2,female
28,21.7,1.33,0.8,0.28,0,female
31.2,54.7,1.33,1,0.57,2,male
29.5,88,1.33,1.05,0.45,0,female
27.1,25.7,1.33,1.2,0.6,-1,female
31.3,45.3,1.33,1.2,0.57,0,male
30.4,56.9,1.33,1.2,0.4,0,female
30.4,56.8,1.33,1.2,0.4,0,female
31.4,63.6,1.33,1.2,0.37,-1,male
24.8,20,1.33,1.3,0.77,0,female
32.8,83.2,1.33,1.5,0.61,0,female
23.2,61.6,1.33,2.5,0.56,1,male
32.1,87.3,1.34,1.05,0.59,0,male
32.1,66.1,1.34,1.1,0.53,1,male
30.4,73.4,1.34,1.1,0.53,0,male
24.4,61.9,1.34,1.2,0.59,1,male
30.2,64.7,1.34,1.2,0.57,0,male
30.4,56.3,1.34,1.2,0.25,0,male
28.5,83.9,1.34,1.23,0.52,1,male
27.4,60.3,1.34,1.3,0.61,0,female
31.7,59.7,1.3456,1.006825939,0.60144084,2,male
29.5,80.9,1.3456,1.006825939,0.49973211,-1,male
30.4,67.8,1.3456,1.877133106,0.60144084,1,male
31.7,66.9,1.3456,1.877133106,0.49973211,0,male
29.1,20.9,1.35,0.8,0.28,1,female
30.8,32.8,1.35,0.85,0.42,1,female
27.5,88.8,1.35,1,0.57,-2,female
30.3,74.6,1.35,1,0.52,0,female
30.4,66.6,1.35,1,0.27,1,male
27.5,85.8,1.35,1,0.25,0,male
31.3,68,1.35,1.03,0.18,-1,male
27.1,69.7,1.35,1.1,0.79,-1,female
29.2,68.1,1.35,1.1,0.61,0,female
31.6,64,1.35,1.1,0.53,0,female
32.6,68,1.35,1.1,0.53,1,male
32.1,64.9,1.35,1.1,0.458682,1,female
32.3,84,1.35,1.15,0.2,0,female
28.6,58.7,1.35,1.2,0.51,0,female
29,77.3,1.35,1.4,0.57,0,female
28.8,75.9,1.36,0.95,0.52,-1,female
27.9,67.2,1.36,1,0.76,0,female
27.3,44,1.36,1,0.68,1,male
36.4,45,1.36,1.1,0.72,2,male
31.5,65,1.36,1.1,0.42,0,female
31.5,41.5,1.36,1.2,0.57,2,male
30.4,56.8,1.36,1.2,0.5,0,male
30.5,56.7,1.36,1.2,0.4,0,female
31.8,74.6,1.36,1.25,0.59,1,male
36.4,45,1.36,1.4,0.74,1,male
31.7,64.3,1.36,1.68,0.59,0,female
29.5,41.17911111,1.368,1.2,0.39,1,male
33.5,35.44888889,1.368,1.2,0.39,1,male
29.19583333,26.58055556,1.368,3.8,0.39,2,male
33.4,72.8,1.3689,0.887372014,0.52179659,1,male
35.5,21,1.3689,1.877133106,1.057,1,female
32.2,87.6,1.37,0.88,0.76,0,female
21.5,60.2,1.37,1,0.62,0,female
31.3,23.7,1.37,1,0.45,1,male
28.4,44.7,1.37,1.05,0.42,-2,male
29,44.4,1.37,1.1,0.48,1,female
21.5,60.2,1.37,1.2,0.6,-1,female
30.5,63.7,1.37,1.2,0.5,0,female
24.1,62.7,1.37,1.2,0.5,0,female
24.1,62.7,1.37,1.2,0.5,0,female
30.1,74.8,1.37,1.2,0.49,1,male
24.1,62.7,1.37,1.2,0.3,0,female
24.1,62.7,1.37,1.2,0.3,0,female
30.5,82.9,1.37,1.3,0.55,1,male
21.5,60.2,1.37,1.4,0.61,0,male
21.5,60.2,1.37,1.6,0.71,0,female
30.9,74.9,1.37,2.5,0.61,0,female
21.5,60.2,1.37,2.6,0.79,0,female
31.7,77.6,1.38,0.95,0.2,0,female
34.4,58,1.38,1,0.68,3,male
34.5,31,1.38,1,0.68,0,male
34.5,31,1.38,1,0.68,2,male
31.8,69.6,1.38,1,0.62,0,female
30.3,64.2,1.38,1,0.62,1,female
29,79.6,1.38,1,0.55,1,male
33.9,16.5,1.38,1,0.54,1,male
29.9,50.4,1.38,1,0.39,-1,male
30.3,75.6,1.38,1,0.28,-1,male
29.8,75,1.38,1,0.27,0,male
26.9,88.3,1.38,1,0.19,0,male
29,83.4,1.38,1.1,0.64,0,male
31,72.2,1.38,1.2,0.6,0.5,male
28.2,34.4,1.38,1.2,0.57,-2,male
30.5,61.2,1.38,1.2,0.5,0,female
30.1,80.7,1.38,1.2,0.27,-1,male
31.5,70.2,1.38,1.2,0.04,1,male
31.3,66.6,1.38,1.3,0.58,0,male
25.3,25.2,1.38,1.4,0.76,2,female
32.7,61.8,1.38,1.4,0.53,3,male
16.2,47.3,1.38592909,0.887372014,0.98538624,-1,male
19.7,13.4,1.38592909,1.006825939,1.0418,0,male
29.1,56,1.38592909,1.877133106,0.60144084,0,male
16.8,58.8,1.389236627,1.877133106,2.09286,0,female
32,89.1,1.39,1,0.42,1,male
30.5,83.5,1.39,1.08,0.64,1,female
29.8,75.9,1.39,1.3,0.57,0,female
30.6,77.7,1.39,1.3,0.25,0,male
29.7,81.3,1.39,1.6,0.51,0,female
31.2,55.4,1.3924,0.887372014,0.98301,1,female
32.6,34.5,1.394764225,1.877133106,0.62363,0,female
22.6,52.22494516,1.4,1.228668942,0.50324,0.7,female
25.8,74.9,1.4,1,0.55,1,female
26.6,75.7,1.4,1,0.55,1,female
27.2,76.4,1.4,1,0.55,1,female
27.6,76.2,1.4,1,0.55,1,female
25.8,64.4,1.4,1,0.5,0,male
25.8,63.9,1.4,1,0.5,2,male
26.1,84.6,1.4,1,0.44,1,male
24.6,76.4,1.4,1,0.44,0,male
26.2,77.2,1.4,1,0.44,0,male
26.6,78.7,1.4,1,0.44,0,male
27.2,80.7,1.4,1,0.44,0,male
27.7,81.3,1.4,1,0.44,0,male
27.3,73,1.4,1,0.44,1,male
31.5,31.7,1.4,1,0.39,0,male
25.8,80.2,1.4,1,0.27,0,male
26.8,81.2,1.4,1,0.27,0,male
28.1,59.2,1.4,1.1,0.66,0,male
27.8,72,1.4,1.1,0.51,-2,female
25,56.9,1.4,1.2,0.63,-1,male
25.4,55.1,1.4,1.2,0.58,0,male
25.2,47,1.4,1.2,0.57,1,female
30.4,71.4,1.4,1.2,0.57,1,male
27.9,75.4,1.4,1.2,0.55,2,female
30.4,42.8,1.4,1.2,0.51,1,male
34.7,28.7,1.4,1.2,0.51,1,male
24.1,62.7,1.4,1.2,0.5,0,female
24.1,62.7,1.4,1.2,0.5,0,female
24.1,62.7,1.4,1.2,0.5,1,female
29.2,71.2,1.4,1.2,0.4,-1,male
31.7,77,1.4,1.2,0.38,1,male
24.1,62.7,1.4,1.2,0.3,0,female
30.4,56.9,1.4,1.2,0.25,0,female
25.2,47,1.4,1.5,0.52,0,female
23.9,58.8,1.4,1.6,0.61,0,male
28.7,25.5,1.4,1.6,0.51,0,female
12.2,56.9,1.405876057,0.887372014,1.62778,-2,female
12.2,58.8,1.405876057,1.006825939,1.62778,-2,female
12.2,57.9,1.405876057,1.877133106,1.62778,-2,female
12.2,61.8,1.405876057,1.877133106,1.62778,-2,female
25,61.4,1.41,1,0.55,1,female
26.3,58.8,1.41,1.1,0.62,0,male
26.5,45.7,1.41,1.1,0.59,0,female
25,61.4,1.41,1.2,0.61,1,male
22.8,52.7,1.41,1.2,0.51,0,male
25,61.4,1.41,1.2,0.45,0,female
30.5,56.9,1.41,1.2,0.4,0,female
27.6,76,1.41,1.35,0.59,0,male
27.9,56,1.41,1.38,0.67,1,male
31,81.9,1.41,1.43,0.46,0,male
26.3,58.8,1.41,1.5,0.51,1,female
32,84.1,1.41,1.8,0.76,0,female
28.4,52,1.42,1,0.62,0,male
27.2,86.7,1.42,1,0.56,-2,female
26.6,88.2,1.42,1,0.4,-2,male
33,70,1.42,1,0.35,0,male
31.5,67,1.42,1.05,0.61,-1,female
26.5,76.6,1.42,1.1,0.59,-2,male
22.6,49.2,1.42,1.2,0.85,1,male
28.4,52,1.42,1.2,0.68,1,male
28.4,52,1.42,1.2,0.68,0,male
28.4,52,1.42,1.2,0.68,0,male
28.4,52,1.42,1.2,0.62,0,male
28.4,52,1.42,1.2,0.62,-1,male
25.3,35.3,1.42,1.2,0.57,-1,male
25.9,66.7,1.42,1.2,0.5,0,female
25.9,66.7,1.42,1.2,0.5,-1,female
25.9,66.7,1.42,1.2,0.5,0,female
25.9,66.7,1.42,1.2,0.5,0,female
27.6,78.9,1.42,1.2,0.43,-1,female
30.3,56.8,1.42,1.2,0.4,0,female
25.9,66.7,1.42,1.2,0.3,-2,female
28.6,49.5,1.42,1.38,0.51,0,female
33.7,27.6,1.43,0.8,0.38,1,male
33.7,27.6,1.43,0.8,0.38,1,male
31.3,15.3,1.43,0.8,0.28,1,female
32.1,85.6,1.43,0.98,0.42,0,male
34,56,1.43,1,0.75,3,female
34,56,1.43,1,0.75,1,female
34,56,1.43,1,0.72,3,male
34,56,1.43,1,0.7,1,male
34,56,1.43,1,0.7,1,male
34,56,1.43,1,0.66,0,male
34,56,1.43,1,0.64,2,male
30.9,74.3,1.43,1.1,0.74,0,male
29.3,78.8,1.43,1.1,0.64,-1,male
28.6,83,1.43,1.1,0.57,0,female
30.4,74.4,1.43,1.1,0.27,0,male
33.7,27.6,1.43,1.2,0.38,0,male
22.3,44.1,1.43,1.8,0.68,2,male
27.225,39.04666667,1.43445,1.2,0.39,1,female
35.6,32.8,1.44,1.006825939,1.057,1,female
28.9,72.6,1.44,0.9,0.56,-2,female
22.5,53.1,1.44,1,0.59,0,male
29.4,62,1.44,1,0.52,0,female
32.2,61.1,1.44,1,0.42,0,male
29,76.3,1.44,1,0.35,0,male
30.8,76.7,1.44,1,0.29,0,female
28.8,77.7,1.44,1.1,0.42,0,female
30.7,72.7,1.44,1.1,0.42,0,female
35.3,31.8,1.44,1.2,0.59,3,male
30.6,70.6,1.44,1.5,0.47,0,male
24.3,35,1.44,2.1,0.59,2,male
31.37083333,,1.4421,1.2,0.39,1,male
29,77.2,1.45,0.8,0.43,0,male
32.9,38.5,1.45,1,0.57,1,male
30.8,57.8,1.45,1,0.57,0,male
29.6,77.3,1.45,1,0.51,0,male
32.5,70.5,1.45,1,0.42,0,female
24.6,77.7,1.45,1.1,0.67,-2,male
24,40.5,1.45,1.2,0.69,-1,male
22.9,57.3,1.45,1.2,0.61,0,male
29.4,78.1,1.45,1.2,0.57,0,male
22.9,57.3,1.45,1.2,0.56,1,male
35.4,48.6,1.45,1.2,0.47,2,female
31.2,75.3,1.45,1.28,0.65,-1,male
31.7,82.4,1.45,1.35,0.42,0,female
32.7,85.6,1.45,1.55,0.57,3,female
22.9,57.3,1.45,1.6,0.57,0,female
22.9,57.3,1.45,1.8,0.66,0,female
22.9,57.3,1.45,2.6,0.51,-1,female
32.2,59.1,1.46,1,0.61,0,female
29.1,79,1.46,1,0.42,0,male
30,71.3,1.46,1.1,0.46,-1,male
29.5,61.7,1.46,1.1,0.42,0,female
29.6,77.7,1.46,1.2,0.25,0,male
23.8,42.4,1.46,1.4,0.8,0,male
23.7,41,1.46,1.5,0.82,-1,female
22.9,46.7,1.46,3,0.64,0,male
34.3,66.5,1.4641,0.887372014,0.52179659,1,male
28.3,50.1,1.4641,1.006825939,0.49973211,0,male
29.7,59.2,1.4641,1.126279863,0.60144084,0,male
20.7,13.4,1.467207228,1.006825939,1.0418,0,male
21.8,65.3,1.47,1,0.61,0,female
30.7,71.1,1.47,1,0.52,-1,female
30.8,72.4,1.47,1,0.42,-1,male
32.9,76.4,1.47,1.1,0.29,0,male
21.8,65.3,1.47,1.2,0.57,0,female
32.1,40.6,1.47,1.2,0.57,1,male
24.1,62.7,1.47,1.2,0.5,0,female
24.1,62.7,1.47,1.2,0.5,0,female
30.6,56.9,1.47,1.2,0.4,0,female
24.1,62.7,1.47,1.2,0.3,0,female
24.1,62.7,1.47,1.2,0.3,0,female
30.6,76.2,1.47,1.3,0.68,0,male
27.9,55.4,1.47,1.4,0.46,3,female
27.9,55.4,1.47,1.4,0.37,1,male
30.1,74.7,1.47,1.5,0.79,0,female
21.8,65.3,1.47,1.6,0.53,0,female
26.3,51.5,1.47,1.7,0.59,0,male
26.3,51.5,1.47,2,0.62,1,male
29.1,65.1,1.47,2.18,0.56,0,female
21.8,65.3,1.47,2.6,0.49,-1,female
15.7,40,1.470610312,1.006825939,1.0418,-3,male
17.3,54.6,1.474162469,1.006825939,1.72291,0,female
31.8,68.5,1.48,0.8,0.59,1,male
28.1,80.7,1.48,1,0.29,0,male
30.65,41.2,1.48,1.1,0.39,1,male
22.8,42.9,1.48,1.2,0.68,0,female
30.4,56.8,1.48,1.2,0.43,0,female
30.8,56.8,1.48,1.2,0.4,0,female
25.8,28.8,1.481754952,1.006825939,1.46923,2,female
30.8,69.6,1.4884,1.006825939,0.60249,2,female
32.3,77.6,1.49,1,0.78,1,female
31.8,45,1.49,1,0.59,3,male
28.7,67,1.49,1.08,0.59,0,female
30.8,56.8,1.49,1.2,0.43,0,female
31.3,77.1,1.5,0.78,0.42,0,male
32.5,17.1,1.5,1,0.71,1,male
31.9,16.4,1.5,1,0.55,0,female
29.7,65.6,1.5,1,0.3,0,female
30.3,71.2,1.5,1,0.3,0,female
23.4,50.48968538,1.5,1.092150171,0.58,-0.8,male
23.9,40.7,1.5,1.2,0.78,0,female
25.1,57,1.5,1.2,0.59,0,male
30.1,82.4,1.5,1.2,0.57,3,male
24.7,30.9,1.5,1.3,0.56,-1,male
30.1,27.7,1.5,1.6,0.4,1,male
26.7,59.4,1.5,1.7,0.49,1,female
29.6,86.3,1.5,2.1,0.51,1,female
32.4,17.9,1.51,1,0.53,1,male
30.5,72,1.51,1,0.52,-1,female
30.8,56.8,1.51,1.2,0.43,0,female
30.9,56.9,1.51,1.2,0.4,0,female
26.5,75.9,1.51,1.45,0.41,-1,female
31.7,19,1.52,1,0.39,3,male
31.8,68.7,1.52,1.1,0.59,0,male
24.7,47.8,1.52,1.2,0.61,0,male
31.8,68.6,1.52,1.2,0.59,0,male
29.9,72.4,1.52,1.2,0.57,0,male
24.7,47.8,1.52,1.2,0.56,0,male
24.7,47.8,1.52,1.4,0.66,0,female
30,73,1.53,1,0.18,0,male
34.3,51.4,1.53,1.1,0.63,0,female
30.6,69.7,1.53,1.1,0.35,0,male
22.4,44.4,1.53,1.2,0.8,0,male
30.1,62,1.53,1.2,0.5,0,female
29.1,62.9,1.53,1.2,0.26,0,female
30.4,56.9,1.53,1.2,0.25,0,female
26,54,1.53,1.4,0.49,0,male
35.6,46.2,1.53,1.5,0.67,0,male
25.2,40,1.53,2.7,0.71,0,female
26.6,66.8,1.54,1,0.58,0,male
30.2,74.8,1.54,1,0.35,0,male
23.6,54.5,1.54,1.1,0.64,1,male
24,46.1,1.54,1.2,0.64,1,male
23.6,54.5,1.54,1.2,0.62,0,male
29.9,75.5,1.54,1.2,0.62,1.5,male
30.5,61.8,1.54,1.2,0.5,0,female
30.7,57.1,1.54,1.2,0.4,0,female
30.8,71.7,1.54,1.25,0.59,0,male
27.7,85.6,1.54,1.35,0.4,0,male
32.7,77.5,1.54,1.38,0.68,0,female
29.5,87.2,1.55,0.83,0.61,0,female
29.3,62.2,1.55,1,0.4,0,male
28.8,84,1.55,1,0.27,0,male
28.6,80.4,1.55,1,0.27,-2,male
29.5,73.8,1.55,1.1,0.46,-1,male
30.4,56.8,1.55,1.2,0.4,0,female
31.3,79.6,1.56,0.78,0.58,0,female
33.4,20.7,1.56,0.8,0.38,1,male
31.8,18.7,1.56,0.8,0.27,2,male
30.1,21,1.56,1,0.38,2,female
27.5,67.6,1.56,1,0.3,-1,female
28.2,40.3,1.56,1,0.27,0,female
28.9,49.1,1.56,1.05,0.61,0,female
32,71.7,1.56,1.1,0.52,0,female
30.1,62.4,1.56,1.2,0.5,0,female
27.5,67.6,1.56,1.2,0.5,0,male
27.5,67.6,1.56,1.2,0.5,1,male
27.5,67.6,1.56,1.2,0.5,-1,male
27.5,67.6,1.56,1.2,0.5,0,male
27.5,67.6,1.56,1.2,0.3,0,female
29.9,72.4,1.56,1.25,0.52,-1,female
31.2,59.7,1.5625,1.006825939,0.60144084,0,male
28.5,86.2,1.57,1,0.61,-1,female
24.4,56.4,1.57,1,0.59,1,male
32.9,61.6,1.57,1,0.43,0,male
32.8,72.2,1.57,1.05,0.76,1,female
26.7,39.6,1.57,1.2,0.59,1,male
29.7,86.5,1.57,1.33,0.42,0,male
32.7,69.9,1.57,2.18,0.48,0,female
33.4,90.1,1.57,2.5,0.51,2,female
26.6,75.7,1.58,0.93,0.76,-2,female
28.9,83.5,1.58,1,0.42,0,male
30.3,76.4,1.58,1.1,0.68,0,male
33.3,70.4,1.58,1.1,0.51,1,female
27.2,66.6,1.58,1.1,0.41,-1,female
30.2,65.8,1.58,1.2,0.57,0,male
30.1,60.8,1.58,1.2,0.5,0,female
28,64,1.59,1.05,0.39,0,male
28.3,67,1.59,1.1,0.37,0,female
30.4,83.9,1.59,1.35,0.57,1,female
23.6,53.6,1.59,2.5,0.46,0,female
28.5,85.8,1.6,0.8,0.27,0,male
28.6,86.2,1.6,0.88,0.42,0,male
28.2,35,1.6,1,0.72,0,male
28.2,35,1.6,1,0.72,0,male
30.4,69.9,1.6,1,0.57,0,male
32.4,72.3,1.6,1,0.44,0,female
31.2,73.4,1.6,1.1,0.52,0,female
32.6,71.8,1.6,1.1,0.27,0,male
28.2,35,1.6,1.2,0.72,0,male
25.9,38.3,1.6,1.2,0.69,1,male
29.8,22,1.6,1.2,0.38,2,female
25.7,55.8,1.6,1.3,0.57,0,male
27.5,79.4,1.61,0.9,0.29,0,male
28.4,52,1.61,1,0.68,2,male
28.4,52,1.61,1,0.68,2,male
28.4,52,1.61,1,0.62,-1,male
32,20.6,1.61,1,0.54,1,male
30.6,71,1.61,1.1,0.18,0,male
31.9,87.6,1.61,1.15,0.63,0,female
28.4,52,1.61,1.2,0.72,2,female
23.2,64.3,1.61,1.2,0.64,1,male
25.9,66.7,1.61,1.2,0.5,0,female
25.9,66.7,1.61,1.2,0.5,-2,female
25.9,66.7,1.61,1.2,0.5,0,female
25.9,66.7,1.61,1.2,0.5,0,female
25.9,66.7,1.61,1.2,0.3,-1,female
28.4,52,1.61,1.3,0.47,-1,male
32.9,70.2,1.61,1.4,0.59,0,male
23.3,18,1.619448146,1.877133106,1.14156,0,female
27.8,77,1.62,0.9,0.29,0,male
30.3,23.9,1.62,1,0.37,2,male
30.7,35.8,1.62,1,0.36,-1,female
32.1,72.1,1.62,1.1,0.35,1,male
26.9,81.5,1.62,1.2,0.64,-2,female
31.1,81.2,1.62,1.65,0.61,-1,female
30.9,75.4,1.62,2.5,0.61,0,female
24.75,39,1.629901185,1.2,0.39,0,female
30.5,71.1,1.63,1.1,0.262104,0,female
30.4,34.4,1.63,1,0.28,1,male
31.9,71.5,1.63,1.2,0.76,0,female
28.5,72.9,1.63,1.6,0.38,2,female
28.3,31.9,1.64,1.2,0.61,1,male
27.7,71.7,1.64,1.25,0.61,-1,female
33.2,89.1,1.64,1.3,0.36,2,female
31.6,75.4,1.64,1.4,0.57,0,female
24,43.16555556,1.6416,2,0.39,1,female
32,19.3,1.65,0.8,0.55,2,female
23.5,44.4,1.65,1.1,0.57,0,female
31.4,78.3,1.65,1.1,0.52,1,female
31.5,76,1.65,1.18,0.42,-1,male
32.6,70,1.65,1.18,0.27,0,male
23.5,44.4,1.65,1.2,0.56,0,male
23.5,44.4,1.65,1.2,0.53,0,female
30.8,63.6,1.65,1.2,0.36,-1,male
23.5,44.4,1.65,1.4,0.61,0,female
23.5,44.4,1.65,1.5,0.61,0,male
31,75.6,1.66,1,0.64,-1,female
30.4,23.8,1.66,1,0.38,0,male
31.9,76.9,1.66,1.58,0.59,0,female
32.8,85.2,1.66,2.5,0.51,0,female
31.3,67.8,1.6641,1.877133106,0.60249,0,female
28.1,67.6,1.67,1.13,0.4,-1,male
30.2,65.3,1.67,1.2,0.57,0,male
31.6,72.9,1.67,1.65,0.61,0,female
32.4,72.8,1.67,2.5,0.63,0,female
31,74.4,1.68,1.1,0.698944,0,female
33,58,1.68,1,0.42,0,female
31.5,63.9,1.68,1,0.27,2,male
28.3,83.8,1.68,1.1,0.61,-2,female
30.2,64.7,1.68,1.2,0.57,0,male
32.2,54.1,1.68,1.2,0.51,2,male
27.5,41.5,1.68,1.5,0.53,3,female
29,22.1,1.69,0.8,0.27,2,male
28.8,66.9,1.69,1.1,0.68,0,male
29.4,87.5,1.69,1.13,0.33,-2,male
25.2,40.2,1.69,1.4,0.49,0,female
24.4,50,1.7,1,0.59,1,male
33.5,28.4,1.7,1,0.55,1,male
29.3,75.5,1.7,1,0.29,-2,male
32,71.3,1.7,1.1,0.76,1,female
30.6,70.8,1.7,1.18,0.59,0,female
18.2,29.8,1.7,1.3,1.06,-1,male
31.7,84.9,1.7,2.33,0.57,0,female
30.5,20.8,1.71,0.8,0.38,-1,female
31.9,82,1.71,0.93,0.36,0,female
14.5,72,1.71,1,0.29,-1,female
29.7,10.45666667,1.71,1.2,0.39,-1,female
